fire_year,current_size,fire_location_latitude,fire_location_longitude,assessment_hectares,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,fire_origin_encoded,fire_type_encoded,general_cause_desc_encoded,weather_conditions_over_fire_encoded,temperature_encoded,relative_humidity_encoded,wind_speed_encoded,current_size_bin_encoded
2012,757.7,54.342448,-110.958026,1.5,2.0,26.0,20.0,10.0,15.0,4,2,9,2,0.8,0.2,0.11111111111111112,10
2012,3.2,55.1186,-114.039,2.0,10.0,20.0,30.0,15.0,2.0,4,2,9,2,0.7,0.3,0.16666666666666669,0
2012,0.01,55.130883,-112.5732,0.01,0.0,5.0,40.0,1.0,0.01,3,2,10,2,0.44999999999999996,0.4,0.011111111111111112,0
2012,3.8,54.652,-111.914667,0.5,5.0,17.0,25.0,15.0,1.0,1,2,10,2,0.6499999999999999,0.25,0.16666666666666669,0
2012,0.04,54.8975,-111.8335,0.05,1.0,20.0,35.0,10.0,0.04,3,2,10,2,0.7,0.35000000000000003,0.11111111111111112,0
2012,0.4,55.550333,-111.098833,0.2,1.0,22.0,35.0,5.0,0.2,4,2,9,3,0.7333333333333333,0.35000000000000003,0.05555555555555556,0
2012,0.01,55.210583,-113.196717,0.01,0.0,20.0,35.0,8.0,0.01,4,2,9,2,0.7,0.35000000000000003,0.08888888888888889,0
2012,2.0,54.8975,-110.438667,2.0,2.0,17.5,40.0,21.0,2.0,0,2,2,2,0.6583333333333333,0.4,0.23333333333333334,0
2012,1.7,55.947867,-110.821267,0.5,1.0,24.0,28.0,5.0,0.5,4,2,10,3,0.7666666666666666,0.28,0.05555555555555556,0
2012,0.5,54.704833,-110.437,0.5,1.0,16.0,50.0,8.0,0.5,4,2,9,3,0.6333333333333333,0.5,0.08888888888888889,0
2012,0.6,54.985833,-110.878833,0.1,1.0,17.0,35.0,15.0,0.5,0,2,2,2,0.6499999999999999,0.35000000000000003,0.16666666666666669,0
2012,0.01,54.833867,-111.395917,0.01,0.0,16.0,74.0,20.0,0.01,4,2,9,3,0.6333333333333333,0.74,0.22222222222222224,0
2012,0.01,55.60645,-110.987717,0.01,0.0,19.3,65.0,2.0,0.01,4,2,9,2,0.6883333333333332,0.65,0.022222222222222223,0
2012,0.05,55.149,-112.969167,0.05,0.0,12.0,66.0,0.0,0.05,4,1,9,2,0.5666666666666667,0.66,0.0,0
2012,0.01,54.753102,-111.286848,0.01,0.0,-15.0,25.0,0.0,0.01,5,1,9,2,0.11666666666666664,0.25,0.0,0
2012,0.1,56.94325,-111.506167,0.1,1.0,14.0,27.0,2.0,0.1,4,2,6,3,0.6,0.27,0.022222222222222223,0
2012,0.01,56.978233,-111.513,0.01,0.0,10.0,55.0,5.0,0.01,4,1,6,2,0.5333333333333333,0.55,0.05555555555555556,0
2012,8.9,56.990086,-111.553473,1.5,10.0,7.0,24.0,15.0,9.0,4,2,6,2,0.4833333333333333,0.24,0.16666666666666669,2
2012,14.0,56.433833,-111.160217,5.0,5.0,20.0,25.0,10.0,5.0,4,2,9,3,0.7,0.25,0.11111111111111112,3
2012,0.5,56.964361,-111.578039,1.0,1.0,15.0,48.0,19.0,1.0,4,2,6,3,0.6166666666666667,0.48,0.2111111111111111,0
2012,0.01,58.107033,-110.839333,0.01,1.0,14.0,43.0,8.0,0.01,4,1,9,2,0.6,0.43,0.08888888888888889,0
2012,1.4,56.929807,-111.519253,0.2,1.0,17.0,36.0,5.0,0.2,4,2,9,2,0.6499999999999999,0.36,0.05555555555555556,0
2012,0.01,56.55115,-111.323017,0.01,0.0,20.0,51.0,25.0,0.01,4,1,9,2,0.7,0.51,0.2777777777777778,0
2012,0.01,56.551533,-111.323067,0.01,0.0,20.0,51.0,25.0,0.01,4,1,9,2,0.7,0.51,0.2777777777777778,0
2012,0.01,56.5508,-111.322383,0.01,0.0,20.0,51.0,25.0,0.01,4,1,9,2,0.7,0.51,0.2777777777777778,0
2012,0.01,56.550433,-111.323117,0.01,0.0,20.0,51.0,25.0,0.01,4,1,9,2,0.7,0.51,0.2777777777777778,0
2012,0.5,56.53985,-111.339217,0.05,0.1,25.0,19.0,13.0,0.05,4,1,6,2,0.7833333333333333,0.19,0.14444444444444446,0
2012,0.1,56.341267,-112.786783,0.1,1.0,21.5,48.0,10.0,0.1,4,2,9,3,0.725,0.48,0.11111111111111112,0
2012,0.02,56.285067,-111.59525,0.02,1.0,19.0,45.0,20.0,0.02,4,2,5,2,0.6833333333333333,0.45,0.22222222222222224,0
2012,0.5,57.15975,-117.24195,0.5,2.0,18.0,22.0,30.0,0.5,3,2,0,2,0.6666666666666666,0.22,0.33333333333333337,0
2012,0.1,56.4825,-117.952617,0.2,2.0,20.0,25.0,35.0,0.1,4,2,4,2,0.7,0.25,0.3888888888888889,0
2012,0.5,56.6903,-117.398433,0.5,1.0,12.0,34.0,5.0,0.5,3,2,0,2,0.5666666666666667,0.34,0.05555555555555556,0
2012,0.01,57.373533,-119.76565,0.01,0.0,27.0,25.0,15.0,0.01,4,2,6,2,0.8166666666666667,0.25,0.16666666666666669,0
2012,0.5,57.00145,-117.717267,0.5,0.5,29.0,38.0,8.0,0.5,3,2,0,2,0.85,0.38,0.08888888888888889,0
2012,0.1,56.61945,-116.9528,0.1,1.0,25.0,32.0,25.0,0.1,4,2,9,2,0.7833333333333333,0.32,0.2777777777777778,0
2012,0.1,57.90465,-117.618767,0.1,1.0,16.0,80.0,40.0,0.1,4,2,6,3,0.6333333333333333,0.8,0.4444444444444445,0
2012,7.1,57.75505,-118.834733,3.0,4.0,25.0,30.0,25.0,3.0,4,2,4,2,0.7833333333333333,0.3,0.2777777777777778,1
2012,0.2,56.8857,-117.383683,0.2,0.5,31.0,31.0,0.0,0.2,3,2,10,2,0.8833333333333333,0.31,0.0,0
2012,0.01,56.832467,-117.270267,0.01,0.0,19.0,56.0,0.0,0.01,3,2,9,2,0.6833333333333333,0.56,0.0,0
2012,0.01,56.841817,-117.283883,0.01,0.0,20.0,55.0,0.0,0.01,3,2,9,2,0.7,0.55,0.0,0
2012,0.01,56.438883,-116.096833,0.01,0.0,17.0,52.0,0.0,0.01,4,2,9,2,0.6499999999999999,0.52,0.0,0
2012,0.01,56.508733,-119.74365,0.01,0.0,4.0,48.0,0.0,0.01,4,2,9,4,0.4333333333333333,0.48,0.0,0
2012,0.01,57.199033,-118.3329,0.01,0.0,9.0,55.0,0.0,0.01,4,2,9,2,0.5166666666666666,0.55,0.0,0
2012,0.3,52.522967,-115.967667,0.1,1.0,16.0,35.0,10.0,0.3,4,2,9,3,0.6333333333333333,0.35000000000000003,0.11111111111111112,0
2012,0.02,53.013,-115.544833,0.02,1.0,22.0,40.0,0.0,0.02,4,2,4,2,0.7333333333333333,0.4,0.0,0
2012,0.03,52.143033,-115.458433,0.03,0.0,8.0,45.0,8.0,0.01,4,2,9,3,0.5,0.45,0.08888888888888889,0
2012,0.9,52.435317,-115.327033,0.9,1.0,14.0,28.0,5.0,0.9,4,2,9,2,0.6,0.28,0.05555555555555556,0
2012,0.01,51.883767,-115.369317,0.01,0.0,27.0,35.0,10.0,0.01,4,1,9,2,0.8166666666666667,0.35000000000000003,0.11111111111111112,0
2012,0.05,55.515333,-116.164283,0.05,0.5,10.0,22.0,7.0,0.05,4,2,6,3,0.5333333333333333,0.22,0.07777777777777778,0
2012,0.08,56.147,-113.853367,0.08,0.0,13.0,50.0,15.0,0.08,1,2,10,2,0.5833333333333333,0.5,0.16666666666666669,0
2012,0.5,55.007567,-115.511467,0.5,1.0,14.8,31.0,14.0,0.5,4,1,6,3,0.6133333333333333,0.31,0.15555555555555556,0
2012,0.9,55.317538,-115.446632,0.9,0.5,14.0,45.0,10.0,0.9,4,2,10,3,0.6,0.45,0.11111111111111112,0
2012,19.5,54.95,-115.491333,0.5,1.0,12.8,25.0,20.0,2.0,4,2,6,2,0.58,0.25,0.22222222222222224,4
2012,0.1,54.946688,-115.504191,0.1,0.0,6.0,38.0,28.0,0.1,4,2,1,3,0.4666666666666667,0.38,0.3111111111111111,0
2012,2.0,55.383333,-114.316667,1.0,3.0,23.5,21.0,23.0,1.0,4,2,9,2,0.7583333333333333,0.21,0.2555555555555556,0
2012,428.0,55.94635,-113.912183,4.0,20.0,21.0,27.0,20.0,6.0,1,1,10,0,0.7166666666666666,0.27,0.22222222222222224,10
2012,0.7,55.04095,-115.420333,0.2,0.2,16.0,20.0,60.0,0.2,4,2,6,0,0.6333333333333333,0.2,0.6666666666666667,0
2012,0.01,57.1006,-115.040583,0.01,0.1,14.0,32.0,0.0,0.01,4,1,2,2,0.6,0.32,0.0,0
2012,0.2,54.861667,-115.532667,0.2,0.2,18.0,27.0,10.0,0.2,4,2,4,3,0.6666666666666666,0.27,0.11111111111111112,0
2012,0.1,55.950233,-113.7697,0.1,4.0,17.0,25.0,20.0,0.1,1,2,10,2,0.6499999999999999,0.25,0.22222222222222224,0
2012,0.95,55.719883,-115.112667,0.7,1.0,23.4,25.0,9.0,0.7,4,2,10,2,0.7566666666666666,0.25,0.1,0
2012,0.4,55.6491,-115.019933,0.2,2.0,23.0,30.0,10.0,0.2,4,1,10,2,0.75,0.3,0.11111111111111112,0
2012,0.3,55.607667,-114.971833,0.3,1.0,18.0,25.0,15.0,0.3,4,2,10,2,0.6666666666666666,0.25,0.16666666666666669,0
2012,0.2,55.653,-115.046,0.2,1.0,18.0,25.0,15.0,0.2,4,2,10,2,0.6666666666666666,0.25,0.16666666666666669,0
2012,0.01,56.013267,-113.898417,0.01,0.0,21.0,24.0,5.0,0.01,4,2,10,2,0.7166666666666666,0.24,0.05555555555555556,0
2012,0.01,55.672417,-113.368583,0.01,0.0,15.0,40.0,5.0,0.01,4,2,10,3,0.6166666666666667,0.4,0.05555555555555556,0
2012,0.01,55.678433,-113.373367,0.01,0.0,15.0,40.0,5.0,0.01,4,2,10,3,0.6166666666666667,0.4,0.05555555555555556,0
2012,0.01,55.683617,-113.3778,0.01,0.0,15.0,40.0,5.0,0.01,4,2,10,3,0.6166666666666667,0.4,0.05555555555555556,0
2012,0.01,55.2577,-114.689667,0.01,0.0,17.0,65.0,28.0,0.01,4,2,6,2,0.6499999999999999,0.65,0.3111111111111111,0
2012,0.02,55.9345,-115.0768,0.02,0.0,24.0,88.0,15.0,0.02,4,1,6,0,0.7666666666666666,0.88,0.16666666666666669,0
2012,0.01,55.691943,-115.096112,0.01,0.1,15.0,55.0,25.0,0.01,4,1,6,2,0.6166666666666667,0.55,0.2777777777777778,0
2012,0.43,55.167267,-114.8047,1.0,0.5,16.0,76.0,4.0,0.4,4,2,9,2,0.6333333333333333,0.76,0.044444444444444446,0
2012,0.3,55.253833,-115.708483,0.3,0.5,15.0,53.0,4.0,0.3,4,2,9,2,0.6166666666666667,0.53,0.044444444444444446,0
2012,0.8,54.439383,-115.607656,0.5,1.0,13.0,27.0,8.0,0.8,4,2,6,2,0.5833333333333333,0.27,0.08888888888888889,0
2012,0.5,54.355167,-116.6959,0.5,0.5,10.0,53.0,10.0,0.5,4,2,5,3,0.5333333333333333,0.53,0.11111111111111112,0
2012,0.1,54.042733,-115.766617,0.1,0.0,25.0,17.0,25.0,0.1,4,2,9,3,0.7833333333333333,0.17,0.2777777777777778,0
2012,0.01,54.188233,-115.794633,0.01,0.0,23.0,37.0,16.0,0.01,4,2,9,2,0.75,0.37,0.17777777777777778,0
2012,0.5,54.00785,-115.34355,0.01,1.0,30.0,30.0,5.0,0.2,3,2,10,2,0.8666666666666667,0.3,0.05555555555555556,0
2012,0.02,54.2367,-115.255683,0.2,0.0,10.0,60.0,5.0,0.02,4,2,9,3,0.5333333333333333,0.6,0.05555555555555556,0
2011,73.0,51.121567,-115.00425,15.0,15.0,20.0,18.0,27.0,15.0,3,2,8,2,0.7,0.18,0.3,10
2011,0.4,51.104967,-115.041033,0.4,0.0,20.0,18.0,15.0,0.4,3,2,8,2,0.7,0.18,0.16666666666666669,0
2011,0.2,51.098467,-115.048867,0.2,0.0,20.0,18.0,15.0,0.2,3,2,8,2,0.7,0.18,0.16666666666666669,0
2011,0.01,49.606133,-114.381567,0.01,0.0,25.0,40.0,0.0,0.01,4,2,9,2,0.7833333333333333,0.4,0.0,0
2011,0.1,50.907833,-115.2,0.1,0.1,20.0,40.0,5.0,0.1,5,2,9,3,0.7,0.4,0.05555555555555556,0
2011,6.3,51.374467,-115.214717,2.5,4.0,23.0,25.0,5.0,5.0,4,0,9,2,0.75,0.25,0.05555555555555556,1
2011,8.6,53.879933,-115.765467,0.02,0.0,21.0,29.0,5.0,0.02,3,2,10,2,0.7166666666666666,0.29,0.05555555555555556,2
2011,0.8,53.562817,-115.974083,0.3,0.5,25.0,27.0,25.0,0.3,3,2,6,2,0.7833333333333333,0.27,0.2777777777777778,0
2011,0.01,53.4679,-117.3338,0.01,0.5,19.0,40.0,35.0,0.01,4,2,4,2,0.6833333333333333,0.4,0.3888888888888889,0
2011,0.01,53.461017,-117.343167,0.01,0.5,20.1,12.0,10.0,0.5,4,2,4,2,0.7016666666666667,0.12,0.11111111111111112,0
2011,0.01,53.279417,-115.540783,0.01,0.0,17.0,26.0,5.0,0.01,4,2,6,3,0.6499999999999999,0.26,0.05555555555555556,0
2011,1.3,53.656883,-115.803183,1.0,1.0,21.0,26.0,9.0,1.0,3,2,8,2,0.7166666666666666,0.26,0.1,0
2011,0.01,53.470683,-117.7963,0.01,0.0,25.7,45.0,3.0,0.01,4,1,9,3,0.7949999999999999,0.45,0.03333333333333333,0
2011,0.1,55.070833,-118.730833,0.2,1.0,11.0,40.0,0.0,0.1,4,2,9,3,0.5499999999999999,0.4,0.0,0
2011,5.9,54.745033,-117.28875,4.0,1.0,23.0,33.0,30.0,4.0,3,2,10,2,0.75,0.33,0.33333333333333337,1
2011,0.9,54.897222,-117.198889,0.5,0.1,24.0,20.0,20.0,0.5,4,2,6,2,0.7666666666666666,0.2,0.22222222222222224,0
2011,0.01,54.565533,-117.623033,0.01,0.0,12.0,60.0,20.0,0.01,4,2,6,2,0.5666666666666667,0.6,0.22222222222222224,0
2011,3.48,54.985467,-119.421817,0.3,0.1,22.0,30.0,20.0,0.3,4,2,9,2,0.7333333333333333,0.3,0.22222222222222224,0
2011,0.4,54.961217,-117.185667,0.75,0.0,26.0,40.0,4.0,0.75,4,2,6,2,0.8,0.4,0.044444444444444446,0
2011,2.6,54.976967,-119.355267,0.5,0.1,22.0,30.0,18.0,0.5,4,2,10,2,0.7333333333333333,0.3,0.2,0
2011,0.01,54.8992,-119.6797,0.01,0.0,3.0,81.0,0.0,0.01,4,1,9,2,0.41666666666666663,0.81,0.0,0
2011,0.01,59.00825,-114.77435,0.01,0.0,0.0,39.0,5.0,0.01,5,1,9,2,0.36666666666666664,0.39,0.05555555555555556,0
2011,0.01,58.380217,-116.0482,0.01,0.0,6.0,22.0,6.0,0.01,4,2,3,3,0.4666666666666667,0.22,0.06666666666666667,0
2011,0.3,58.391533,-114.6747,0.3,0.0,11.0,55.0,12.0,0.3,4,2,9,2,0.5499999999999999,0.55,0.13333333333333333,0
2011,0.5,58.39275,-114.671633,0.5,0.0,11.0,55.0,12.0,0.5,4,2,9,2,0.5499999999999999,0.55,0.13333333333333333,0
2011,0.3,58.4045,-114.7469,0.3,0.0,11.0,55.0,12.0,0.3,4,2,5,2,0.5499999999999999,0.55,0.13333333333333333,0
2011,0.75,58.706183,-118.693333,0.75,0.5,16.0,28.0,4.0,0.75,1,2,10,3,0.6333333333333333,0.28,0.044444444444444446,0
2011,0.4,58.7094,-118.682783,0.2,0.0,15.0,29.0,8.0,0.2,1,2,10,3,0.6166666666666667,0.29,0.08888888888888889,0
2011,0.01,58.7044,-118.68935,0.01,0.5,15.0,29.0,9.0,0.01,1,2,10,2,0.6166666666666667,0.29,0.1,0
2011,1.0,58.706445,-118.681717,1.0,1.0,16.0,45.0,12.0,1.0,1,2,3,2,0.6333333333333333,0.45,0.13333333333333333,0
2011,0.1,58.710217,-118.6658,0.1,0.5,8.0,60.0,15.0,0.1,1,1,10,2,0.5,0.6,0.16666666666666669,0
2011,0.2,58.481884,-114.467614,0.2,0.5,8.0,60.0,10.0,0.2,1,2,3,2,0.5,0.6,0.11111111111111112,0
2011,0.1,58.467346,-114.52339,0.1,0.5,13.6,36.0,12.0,0.1,1,2,3,3,0.5933333333333333,0.36,0.13333333333333333,0
2011,0.14,58.691483,-118.666783,0.14,0.5,5.0,44.0,0.0,0.14,1,2,10,2,0.44999999999999996,0.44,0.0,0
2011,0.2,58.6974,-118.683733,0.2,0.1,7.0,62.0,5.0,0.2,1,1,3,2,0.4833333333333333,0.62,0.05555555555555556,0
2011,0.4,58.710633,-118.706483,0.4,0.5,5.0,46.0,0.0,0.4,1,2,10,2,0.44999999999999996,0.46,0.0,0
2011,2.6,58.70805,-118.700983,0.3,0.1,5.0,70.0,0.0,0.3,1,2,3,2,0.44999999999999996,0.7000000000000001,0.0,0
2011,0.2,58.467346,-114.537506,0.2,0.5,14.5,40.0,12.0,0.2,1,2,10,2,0.6083333333333333,0.4,0.13333333333333333,0
2011,0.1,58.467346,-114.551277,0.1,0.5,16.0,40.0,12.0,0.1,1,2,10,2,0.6333333333333333,0.4,0.13333333333333333,0
2011,0.2,58.467346,-114.537506,0.2,0.5,16.0,40.0,12.0,0.2,1,2,10,2,0.6333333333333333,0.4,0.13333333333333333,0
2011,0.5,58.712383,-118.711617,0.5,0.1,13.0,30.0,5.0,0.4,1,1,10,3,0.5833333333333333,0.3,0.05555555555555556,0
2011,45.2,58.56495,-116.772867,7.0,7.0,16.0,32.0,5.0,12.0,3,2,9,3,0.6333333333333333,0.32,0.05555555555555556,10
2011,1.0,58.467346,-114.495502,1.0,0.5,7.0,45.0,2.0,1.0,1,2,10,2,0.4833333333333333,0.45,0.022222222222222223,0
2011,0.01,58.699883,-118.683467,0.01,0.1,13.0,45.0,5.0,0.2,1,1,3,3,0.5833333333333333,0.45,0.05555555555555556,0
2011,1.9,58.711893,-118.72913,4.8,0.5,12.0,42.0,5.0,4.8,1,2,3,3,0.5666666666666667,0.42,0.05555555555555556,0
2011,5.3,58.713933,-118.769517,3.0,0.5,12.0,48.0,6.0,3.0,1,2,3,2,0.5666666666666667,0.48,0.06666666666666667,1
2011,0.7,58.71595,-118.7586,0.7,0.0,8.0,51.0,5.0,0.7,1,2,3,3,0.5,0.51,0.05555555555555556,0
2011,1.0,58.452807,-114.579165,1.0,1.0,22.0,40.0,11.0,1.0,1,2,10,0,0.7333333333333333,0.4,0.12222222222222223,0
2011,1.1,58.81147,-118.717683,0.5,1.0,18.0,29.0,5.0,2.4,1,2,3,2,0.6666666666666666,0.29,0.05555555555555556,0
2011,0.1,58.810417,-118.71975,0.05,2.0,18.0,29.0,5.0,0.05,1,2,3,2,0.6666666666666666,0.29,0.05555555555555556,0
2011,342.6,58.485333,-114.498083,1.0,2.5,22.0,34.0,12.0,1.0,1,2,10,2,0.7333333333333333,0.34,0.13333333333333333,10
2011,8.9,58.464783,-114.43945,2.0,4.0,23.0,31.0,28.0,4.0,1,2,3,3,0.75,0.31,0.3111111111111111,2
2011,6.5,58.466308,-114.448743,0.5,3.0,23.0,31.0,28.0,4.0,1,2,3,3,0.75,0.31,0.3111111111111111,1
2011,3.6,58.439167,-114.5182,0.3,1.0,14.5,46.0,27.0,3.0,1,2,6,2,0.6083333333333333,0.46,0.3,0
2011,1.9,58.469767,-114.540317,4.0,0.0,22.0,32.0,10.0,4.0,1,2,3,2,0.7333333333333333,0.32,0.11111111111111112,0
2011,1.2,58.466283,-114.53825,2.0,0.0,22.0,32.0,10.0,2.0,1,2,3,2,0.7333333333333333,0.32,0.11111111111111112,0
2011,0.6,58.525499,-115.151036,1.6,0.1,5.0,47.0,10.0,1.0,1,2,10,2,0.44999999999999996,0.47000000000000003,0.11111111111111112,0
2011,0.2,58.189402,-118.196082,0.5,2.0,22.0,20.0,10.0,0.5,4,2,4,2,0.7333333333333333,0.2,0.11111111111111112,0
2011,0.6,59.303967,-118.615067,0.5,1.0,28.0,36.0,2.0,0.5,4,2,4,3,0.8333333333333333,0.36,0.022222222222222223,0
2011,0.01,58.162133,-116.56865,0.01,0.1,22.0,37.0,5.0,0.01,4,1,9,2,0.7333333333333333,0.37,0.05555555555555556,0
2011,0.2,58.295617,-115.968417,0.2,1.0,24.0,28.0,40.0,0.2,3,2,10,3,0.7666666666666666,0.28,0.4444444444444445,0
2011,9.5,58.463333,-114.45,3.0,0.0,2.0,55.0,5.0,3.0,1,2,3,3,0.39999999999999997,0.55,0.05555555555555556,2
2011,0.05,58.474567,-114.043717,0.05,0.0,-10.0,60.0,5.0,0.05,4,1,9,2,0.19999999999999998,0.6,0.05555555555555556,0
2011,0.1,55.938567,-110.719217,0.1,1.0,5.0,45.0,0.0,0.1,1,2,10,2,0.44999999999999996,0.45,0.0,0
2011,0.03,55.9378,-110.719717,0.03,0.0,5.0,45.0,0.0,0.03,1,2,10,2,0.44999999999999996,0.45,0.0,0
2011,0.02,55.90585,-110.746167,0.02,0.0,5.0,45.0,0.0,0.02,4,2,10,2,0.44999999999999996,0.45,0.0,0
2011,0.02,55.927767,-110.72335,0.02,0.0,5.0,45.0,0.0,0.02,1,2,10,2,0.44999999999999996,0.45,0.0,0
2011,0.08,55.938183,-110.719833,0.08,0.0,5.0,45.0,0.0,0.08,1,2,10,2,0.44999999999999996,0.45,0.0,0
2011,0.03,55.94035,-110.717117,0.03,0.0,5.0,45.0,0.0,0.03,1,2,10,2,0.44999999999999996,0.45,0.0,0
2011,0.5,55.9387,-110.720467,0.5,0.0,5.0,45.0,0.0,0.5,1,2,10,2,0.44999999999999996,0.45,0.0,0
2011,0.02,55.92335,-110.733383,0.02,0.0,7.0,43.0,0.0,0.02,1,2,10,2,0.4833333333333333,0.43,0.0,0
2011,0.03,55.9322,-110.728017,0.03,1.0,8.0,43.0,0.0,0.03,1,2,10,2,0.5,0.43,0.0,0
2011,0.02,55.93705,-110.719883,0.02,1.0,8.0,45.0,0.0,0.02,1,2,10,2,0.5,0.45,0.0,0
2011,0.02,55.928367,-110.731083,0.02,1.0,8.0,43.0,0.0,0.02,1,2,10,2,0.5,0.43,0.0,0
2011,0.4,55.943167,-110.7127,0.4,2.0,8.0,45.0,0.0,0.4,1,2,10,2,0.5,0.45,0.0,0
2011,0.03,55.93415,-110.721383,0.03,1.0,7.0,55.0,0.0,0.03,1,2,10,2,0.4833333333333333,0.55,0.0,0
2011,0.1,55.951691,-110.703054,0.1,1.0,3.0,50.0,30.0,0.1,1,2,10,2,0.41666666666666663,0.5,0.33333333333333337,0
2011,0.07,55.836883,-112.179967,0.07,0.0,7.0,40.0,17.0,0.07,4,2,10,3,0.4833333333333333,0.4,0.18888888888888888,0
2011,0.1,55.92992,-110.729159,0.1,1.0,4.0,50.0,25.0,0.1,1,2,3,2,0.4333333333333333,0.5,0.2777777777777778,0
2011,0.1,55.92992,-110.729159,0.1,0.0,6.0,50.0,20.0,0.1,1,2,10,3,0.4666666666666667,0.5,0.22222222222222224,0
2011,0.04,55.907167,-110.74585,0.04,0.0,7.0,41.0,10.0,0.04,4,2,10,3,0.4833333333333333,0.41000000000000003,0.11111111111111112,0
2011,0.1,55.93534,-110.713045,0.1,1.0,5.0,50.0,15.0,0.01,1,2,10,3,0.44999999999999996,0.5,0.16666666666666669,0
2011,0.2,55.91565,-110.74015,0.2,1.0,7.0,43.0,0.0,0.2,1,2,10,3,0.4833333333333333,0.43,0.0,0
2011,0.04,55.91525,-110.740783,0.04,1.0,-1.0,31.0,0.0,0.04,3,2,10,2,0.35,0.31,0.0,0
2011,0.2,55.955183,-110.709733,0.2,1.0,1.0,29.0,5.0,0.2,1,2,3,2,0.3833333333333333,0.29,0.05555555555555556,0
2011,0.1,55.917683,-110.738967,0.1,1.0,3.0,30.0,0.0,0.1,1,2,10,2,0.41666666666666663,0.3,0.0,0
2011,0.1,55.917267,-110.73755,0.1,1.0,3.0,31.0,0.0,0.1,1,2,10,2,0.41666666666666663,0.31,0.0,0
2011,0.1,55.9587,-110.706733,0.1,0.0,4.0,33.0,0.0,0.1,1,2,10,2,0.4333333333333333,0.33,0.0,0
2011,0.15,55.933717,-110.721517,0.15,1.0,-2.0,47.0,0.0,0.15,1,2,3,2,0.3333333333333333,0.47000000000000003,0.0,0
2011,0.1,55.934017,-110.72075,0.1,0.0,-2.0,47.0,0.0,0.1,1,2,10,2,0.3333333333333333,0.47000000000000003,0.0,0
2011,0.01,55.9263,-110.723183,0.01,0.0,3.0,37.0,0.0,0.01,1,2,10,2,0.41666666666666663,0.37,0.0,0
2011,0.2,55.917167,-110.737133,0.2,1.0,5.0,34.0,0.0,0.2,1,2,10,3,0.44999999999999996,0.34,0.0,0
2011,0.2,55.91485,-110.740617,0.15,1.0,7.0,40.0,0.0,0.15,4,2,3,2,0.4833333333333333,0.4,0.0,0
2011,0.1,55.917883,-110.741217,0.1,0.0,5.0,35.0,10.0,0.1,1,2,10,2,0.44999999999999996,0.35000000000000003,0.11111111111111112,0
2011,0.1,55.925383,-110.732417,0.1,1.0,3.0,32.0,5.0,0.1,1,2,10,2,0.41666666666666663,0.32,0.05555555555555556,0
2011,0.8,55.915267,-110.73575,0.8,1.0,3.0,31.0,0.0,0.8,3,2,10,2,0.41666666666666663,0.31,0.0,0
2011,0.05,55.9235,-110.733233,0.05,1.0,6.0,34.0,0.0,0.05,1,2,10,2,0.4666666666666667,0.34,0.0,0
2011,0.1,55.9312,-110.723367,0.1,0.0,6.0,44.0,10.0,0.1,1,2,3,2,0.4666666666666667,0.44,0.11111111111111112,0
2011,0.02,55.92915,-110.7247,0.02,1.0,3.0,41.0,0.0,0.02,1,2,3,3,0.41666666666666663,0.41000000000000003,0.0,0
2011,0.05,55.92925,-110.72445,0.05,1.0,3.0,41.0,0.0,0.05,1,2,3,3,0.41666666666666663,0.41000000000000003,0.0,0
2011,0.04,55.929617,-110.724667,0.04,1.0,3.0,41.0,0.0,0.04,1,2,3,3,0.41666666666666663,0.41000000000000003,0.0,0
2011,0.01,55.91155,-110.7413,0.01,0.0,5.0,44.0,10.0,0.01,4,2,3,3,0.44999999999999996,0.44,0.11111111111111112,0
2011,0.01,55.911517,-110.740983,0.01,0.0,4.0,47.0,10.0,0.01,4,2,3,3,0.4333333333333333,0.47000000000000003,0.11111111111111112,0
2011,0.01,55.914217,-110.739617,0.01,0.0,4.0,41.0,10.0,0.01,4,2,3,3,0.4333333333333333,0.41000000000000003,0.11111111111111112,0
2011,0.1,55.915233,-110.73775,0.1,1.0,5.0,41.0,5.0,0.1,1,2,3,2,0.44999999999999996,0.41000000000000003,0.05555555555555556,0
2011,0.5,55.929217,-110.720833,0.5,2.0,3.0,39.0,10.0,0.5,1,2,10,2,0.41666666666666663,0.39,0.11111111111111112,0
2011,0.4,55.9065,-110.745983,0.4,1.0,4.0,40.0,15.0,0.4,3,2,10,2,0.4333333333333333,0.4,0.16666666666666669,0
2011,0.1,55.896683,-110.749517,0.1,1.0,8.0,39.0,15.0,0.1,3,2,10,2,0.5,0.39,0.16666666666666669,0
2011,0.15,55.929833,-110.725183,0.15,0.0,7.0,50.0,0.0,0.15,1,2,10,2,0.4833333333333333,0.5,0.0,0
2011,0.6,55.925483,-110.7241,1.0,0.0,17.0,46.0,10.0,1.0,1,2,3,3,0.6499999999999999,0.46,0.11111111111111112,0
2011,0.2,55.927333,-110.723167,0.2,0.0,17.0,46.0,10.0,0.2,1,2,3,3,0.6499999999999999,0.46,0.11111111111111112,0
2011,0.3,55.9034,-110.75135,0.8,0.5,12.0,47.0,6.0,0.3,4,2,10,3,0.5666666666666667,0.47000000000000003,0.06666666666666667,0
2011,0.2,55.928783,-110.7306,0.2,0.0,14.0,50.0,0.0,0.2,1,2,10,3,0.6,0.5,0.0,0
